index,customer_id,age,gender,annual_income,purchase_amount,purchase_date
8730,1784,34.0,Male,72454.0,1042.32,2023-08-18 19:16:58+03:00
6012,1243,37.0,Male,126734.0,854.68,2023-08-18 19:16:58+03:00
4171,861,39.0,Male,89651.0,949.99,2023-08-18 19:16:58+03:00
7780,1594,29.0,Female,93289.0,905.09,2023-08-18 19:16:58+03:00
7122,1460,33.0,Female,87953.0,296.49,2023-08-18 19:16:58+03:00
5926,1226,69.0,Female,56342.0,24.18,2023-08-18 19:16:58+03:00
1985,412,24.0,Female,66570.0,728.44,2023-08-18 19:16:58+03:00
7948,1627,22.0,Female,62982.0,185.92,2023-08-18 19:16:58+03:00
7586,1559,18.0,Male,31164.0,208.7,2023-08-18 19:16:58+03:00
7846,1607,40.0,Male,108925.0,81.71,2023-08-18 19:16:58+03:00
1422,294,31.0,Male,82479.0,83.61,2023-08-18 19:16:58+03:00
7580,1558,22.0,Female,51937.0,706.69,2023-08-18 19:16:58+03:00
5767,1193,21.0,Male,54579.0,317.06,2023-08-18 19:16:58+03:00
6063,1251,56.0,Female,101834.0,489.65,2023-08-18 19:16:58+03:00
7910,1619,22.0,Female,80236.0,183.48,2023-08-18 19:16:58+03:00
8611,1756,74.0,Female,39693.0,524.1,2023-08-18 19:16:58+03:00
7822,1603,37.0,Female,129599.0,121.57,2023-08-18 19:16:58+03:00
5363,1115,23.0,Male,87246.0,231.33,2023-08-18 19:16:58+03:00
1101,229,23.0,Female,31121.0,994.01,2023-08-18 19:16:58+03:00
8645,1766,19.0,Female,115354.0,360.97,2023-08-18 19:16:58+03:00
478,107,55.0,Female,71843.0,133.27,2023-08-18 19:16:58+03:00
73,17,23.0,Female,91234.0,685.67,2023-08-18 19:16:58+03:00
9353,1910,59.0,Female,117988.0,1269.86,2023-08-18 19:16:58+03:00
5683,1176,60.0,Male,112859.0,930.75,2023-08-18 19:16:58+03:00
4190,865,61.0,Female,95536.0,687.93,2023-08-18 19:16:58+03:00
9716,1985,37.0,Female,112216.0,285.31,2023-08-19 19:16:58+03:00
8299,1695,35.0,Male,90852.0,412.07,2023-08-19 19:16:58+03:00
8217,1676,24.0,Female,96305.0,909.68,2023-08-19 19:16:58+03:00
2077,428,24.0,Female,114345.0,847.61,2023-08-19 19:16:58+03:00
6988,1437,31.0,Male,79446.0,1113.08,2023-08-19 19:16:58+03:00
9231,1883,21.0,Female,52879.0,123.06,2023-08-19 19:16:58+03:00
1283,265,39.0,Female,37713.0,942.19,2023-08-19 19:16:58+03:00
1874,388,23.0,Female,89086.0,579.6,2023-08-19 19:16:58+03:00
3021,619,37.0,Female,119688.0,501.37,2023-08-19 19:16:58+03:00
5563,1151,62.0,Male,106773.0,906.26,2023-08-19 19:16:58+03:00
4307,887,23.0,Female,46128.0,996.37,2023-08-19 19:16:58+03:00
890,187,38.0,Male,117668.0,14.01,2023-08-19 19:16:58+03:00
2578,529,26.0,Female,31603.0,679.9,2023-08-19 19:16:58+03:00
770,163,19.0,Female,44204.0,131.33,2023-08-19 19:16:58+03:00
4963,1031,19.0,Female,56406.0,910.9,2023-08-19 19:16:58+03:00
5577,1155,34.0,Female,90726.0,169.32,2023-08-19 19:16:58+03:00
435,99,25.0,Male,68441.0,60.83,2023-08-19 19:16:58+03:00
2946,600,26.0,Male,56058.0,27.69,2023-08-19 19:16:58+03:00
2751,566,22.0,Male,54078.0,220.31,2023-08-19 19:16:58+03:00
6263,1295,34.0,Male,105055.0,36.78,2023-08-19 19:16:58+03:00
5990,1239,21.0,Female,110320.0,766.11,2023-08-19 19:16:58+03:00
5137,1063,19.0,Female,62073.0,288.21,2023-08-19 19:16:58+03:00
5332,1108,39.0,Female,89902.0,497.67,2023-08-19 19:16:58+03:00
8533,1738,41.0,Female,112400.0,281.07,2023-08-19 19:16:58+03:00
7866,1610,29.0,Female,73304.0,227.13,2023-08-19 19:16:58+03:00
514,113,53.0,Male,125627.0,1143.38,2023-08-19 19:16:58+03:00
5636,1165,48.0,Male,121010.0,970.08,2023-08-20 19:16:58+03:00
8275,1690,71.0,Male,59034.0,184.36,2023-08-20 19:16:58+03:00
4422,920,23.0,Male,32390.0,446.16,2023-08-20 19:16:58+03:00
8634,1764,32.0,Male,78753.0,880.4,2023-08-20 19:16:58+03:00
4287,883,48.0,Female,124878.0,909.7,2023-08-20 19:16:58+03:00
1365,283,32.0,Female,88062.0,289.25,2023-08-20 19:16:58+03:00
2020,419,79.0,Male,54154.0,207.97,2023-08-20 19:16:58+03:00
6055,1250,47.0,Male,93907.0,190.08,2023-08-20 19:16:58+03:00
7018,1445,49.0,Male,125464.0,301.76,2023-08-20 19:16:58+03:00
8009,1638,36.0,Female,110465.0,1353.77,2023-08-20 19:16:58+03:00
4110,849,64.0,Male,117133.0,488.23,2023-08-20 19:16:58+03:00
7175,1468,33.0,Female,121537.0,994.24,2023-08-20 19:16:58+03:00
5511,1143,40.0,Male,42510.0,717.17,2023-08-20 19:16:58+03:00
221,53,28.0,Male,93679.0,102.71,2023-08-20 19:16:58+03:00
8626,1760,20.0,Female,120512.0,580.13,2023-08-20 19:16:58+03:00
445,101,36.0,Female,112388.0,181.78,2023-08-20 19:16:58+03:00
7647,1570,19.0,Male,121882.0,599.36,2023-08-20 19:16:58+03:00
5564,1151,62.0,Male,106773.0,1077.71,2023-08-20 19:16:58+03:00
5258,1091,26.0,Female,77084.0,361.76,2023-08-20 19:16:58+03:00
9014,1841,37.0,Male,128295.0,739.91,2023-08-20 19:16:58+03:00
5860,1211,73.0,Female,48481.0,607.99,2023-08-20 19:16:58+03:00
8076,1650,76.0,Female,61415.0,387.26,2023-08-20 19:16:58+03:00
9441,1929,28.0,Male,120037.0,299.18,2023-08-20 19:16:58+03:00
825,176,71.0,Female,69525.0,867.86,2023-08-20 19:16:58+03:00
5287,1099,,Female,39728.0,709.81,2023-08-20 19:16:58+03:00
9227,1882,35.0,Female,70160.0,875.53,2023-08-20 19:16:58+03:00
2465,503,27.0,Male,58368.0,680.25,2023-08-20 19:16:58+03:00
4177,862,35.0,Male,74405.0,960.27,2023-08-20 19:16:58+03:00
8302,1695,35.0,Male,90852.0,247.04,2023-08-20 19:16:58+03:00
4544,945,78.0,Female,75669.0,1045.42,2023-08-20 19:16:58+03:00
4647,963,40.0,Female,114182.0,1103.53,2023-08-20 19:16:58+03:00
4586,951,36.0,Female,114835.0,517.7,2023-08-20 19:16:58+03:00
21,3,,Female,65840.0,98.47,2023-08-20 19:16:58+03:00
2266,464,56.0,Female,80227.0,117.14,2023-08-20 19:16:58+03:00
3874,796,39.0,Female,110476.0,865.99,2023-08-20 19:16:58+03:00
1938,404,38.0,Female,116166.0,455.2,2023-08-20 19:16:58+03:00
2361,484,25.0,Male,52536.0,786.22,2023-08-20 19:16:58+03:00
4381,906,28.0,Female,98989.0,536.02,2023-08-21 19:16:58+03:00
5514,1144,60.0,Male,76663.0,945.38,2023-08-21 19:16:58+03:00
8719,1781,36.0,Male,110495.0,1244.7,2023-08-21 19:16:58+03:00
6175,1274,27.0,Female,86145.0,1158.43,2023-08-21 19:16:58+03:00
8487,1730,53.0,Female,113438.0,750.15,2023-08-21 19:16:58+03:00
5248,1089,39.0,Female,118714.0,886.12,2023-08-21 19:16:58+03:00
124,29,43.0,Female,112259.0,839.21,2023-08-21 19:16:58+03:00
5188,1077,36.0,Female,123726.0,1333.35,2023-08-21 19:16:58+03:00
7677,1575,24.0,Female,60274.0,655.34,2023-08-21 19:16:58+03:00
627,139,19.0,Female,125584.0,973.62,2023-08-21 19:16:58+03:00
663,145,35.0,Female,99409.0,530.47,2023-08-21 19:16:58+03:00
7969,1631,40.0,Male,61209.0,828.71,2023-08-21 19:16:58+03:00
4371,900,49.0,Female,79620.0,788.72,2023-08-21 19:16:58+03:00
6701,1380,38.0,Male,127056.0,1008.02,2023-08-21 19:16:58+03:00
27,4,53.0,Female,98212.0,71.79,2023-08-21 19:16:58+03:00
963,204,45.0,Female,92313.0,449.33,2023-08-21 19:16:58+03:00
455,102,40.0,Male,42137.0,788.67,2023-08-21 19:16:58+03:00
3848,792,72.0,Female,30723.0,126.19,2023-08-21 19:16:58+03:00
3484,720,67.0,Female,54796.0,362.05,2023-08-21 19:16:58+03:00
3525,728,55.0,Female,43040.0,291.02,2023-08-22 19:16:58+03:00
6038,1247,47.0,Male,119410.0,343.53,2023-08-22 19:16:58+03:00
5759,1192,25.0,Female,74090.0,1050.21,2023-08-22 19:16:58+03:00
8727,1783,19.0,Female,70583.0,226.75,2023-08-22 19:16:58+03:00
6911,1422,33.0,Female,78742.0,1133.37,2023-08-22 19:16:58+03:00
5063,1051,50.0,Male,129686.0,2.44,2023-08-22 19:16:58+03:00
8512,1734,69.0,Female,70044.0,526.08,2023-08-22 19:16:58+03:00
208,51,29.0,Female,39490.0,266.42,2023-08-22 19:16:58+03:00
5102,1057,25.0,Male,60474.0,926.65,2023-08-22 19:16:58+03:00
4028,831,24.0,Male,48608.0,7.58,2023-08-22 19:16:58+03:00
7607,1564,34.0,Female,102934.0,1014.59,2023-08-22 19:16:58+03:00
3625,749,40.0,Male,56247.0,10.43,2023-08-22 19:16:58+03:00
3489,720,67.0,Female,54796.0,643.85,2023-08-22 19:16:58+03:00
4130,853,74.0,Female,48006.0,226.9,2023-08-22 19:16:58+03:00
8088,1652,24.0,Male,37529.0,567.74,2023-08-22 19:16:58+03:00
3601,744,39.0,Female,125918.0,501.91,2023-08-22 19:16:58+03:00
9090,1856,23.0,Male,39706.0,490.21,2023-08-22 19:16:58+03:00
3221,665,37.0,Male,119939.0,1185.37,2023-08-22 19:16:58+03:00
2071,428,24.0,Female,114345.0,227.77,2023-08-22 19:16:58+03:00
7288,1496,39.0,Female,118555.0,1340.38,2023-08-22 19:16:58+03:00
5132,1063,19.0,Female,62073.0,667.82,2023-08-22 19:16:58+03:00
4329,891,71.0,Male,128008.0,511.46,2023-08-22 19:16:58+03:00
6952,1431,34.0,Female,82432.0,330.29,2023-08-22 19:16:58+03:00
5544,1148,48.0,Male,123052.0,507.34,2023-08-22 19:16:58+03:00
4386,910,80.0,Female,61749.0,519.92,2023-08-22 19:16:58+03:00
6825,1406,29.0,Female,95331.0,593.77,2023-08-22 19:16:58+03:00
1230,252,71.0,Female,107391.0,672.09,2023-08-22 19:16:58+03:00
9567,1957,38.0,Female,118914.0,541.05,2023-08-22 19:16:58+03:00
5247,1089,39.0,Female,118714.0,741.63,2023-08-23 19:16:58+03:00
3735,770,32.0,Male,86370.0,272.26,2023-08-23 19:16:58+03:00
1201,247,21.0,Male,48225.0,363.71,2023-08-23 19:16:58+03:00
5484,1140,24.0,Female,61403.0,370.12,2023-08-23 19:16:58+03:00
8002,1636,27.0,Female,93527.0,92.19,2023-08-23 19:16:58+03:00
9621,1965,19.0,Male,109331.0,977.11,2023-08-23 19:16:58+03:00
7701,1579,31.0,Female,105522.0,1011.81,2023-08-23 19:16:58+03:00
1200,247,21.0,Male,48225.0,896.49,2023-08-23 19:16:58+03:00
4539,943,24.0,Female,49359.0,723.82,2023-08-23 19:16:58+03:00
4628,958,59.0,Male,37925.0,908.62,2023-08-23 19:16:58+03:00
9685,1977,33.0,Female,90619.0,380.8,2023-08-23 19:16:58+03:00
2786,571,70.0,Female,122272.0,506.28,2023-08-23 19:16:58+03:00
7301,1500,27.0,Male,127470.0,366.89,2023-08-23 19:16:58+03:00
7471,1536,46.0,Female,85039.0,306.61,2023-08-23 19:16:58+03:00
7484,1540,19.0,Male,129100.0,846.15,2023-08-23 19:16:58+03:00
1391,288,35.0,Male,59487.0,704.44,2023-08-23 19:16:58+03:00
5697,1178,28.0,Female,98240.0,474.91,2023-08-23 19:16:58+03:00
3660,756,37.0,Female,111155.0,914.09,2023-08-23 19:16:58+03:00
3583,742,29.0,Female,70875.0,576.72,2023-08-23 19:16:58+03:00
1289,265,39.0,Female,37713.0,856.69,2023-08-23 19:16:58+03:00
3131,647,19.0,Male,46010.0,896.29,2023-08-23 19:16:58+03:00
3386,699,51.0,Female,102566.0,458.95,2023-08-23 19:16:58+03:00
5222,1083,40.0,Female,111325.0,562.22,2023-08-23 19:16:58+03:00
8642,1765,48.0,Male,90140.0,1197.32,2023-08-23 19:16:58+03:00
5050,1049,34.0,Female,94509.0,918.8,2023-08-23 19:16:58+03:00
8793,1794,34.0,Male,98855.0,1148.92,2023-08-23 19:16:58+03:00
1589,334,24.0,Female,41572.0,820.95,2023-08-24 19:16:58+03:00
6289,1301,40.0,Female,111906.0,1282.33,2023-08-24 19:16:58+03:00
9143,1865,39.0,Female,119694.0,405.62,2023-08-24 19:16:58+03:00
831,177,22.0,Female,43376.0,240.74,2023-08-24 19:16:58+03:00
7045,1449,33.0,Male,83145.0,59.05,2023-08-24 19:16:58+03:00
1274,259,36.0,Female,126519.0,824.6,2023-08-24 19:16:58+03:00
3781,778,33.0,Male,107824.0,1164.57,2023-08-24 19:16:58+03:00
7631,1568,29.0,Female,76010.0,265.12,2023-08-24 19:16:58+03:00
4591,952,38.0,Female,113183.0,547.24,2023-08-24 19:16:58+03:00
4541,944,46.0,Male,115346.0,859.92,2023-08-24 19:16:58+03:00
2014,417,24.0,Male,50714.0,50.68,2023-08-24 19:16:58+03:00
5630,1164,34.0,Male,77810.0,147.13,2023-08-24 19:16:58+03:00
5739,1189,38.0,Female,125037.0,1355.38,2023-08-24 19:16:58+03:00
6852,1411,51.0,Female,79774.0,1049.73,2023-08-24 19:16:58+03:00
5888,1216,20.0,Female,62970.0,529.03,2023-08-24 19:16:58+03:00
3765,775,77.0,Female,43804.0,512.07,2023-08-24 19:16:58+03:00
4658,965,37.0,Male,117294.0,671.51,2023-08-24 19:16:58+03:00
5453,1136,40.0,Female,117327.0,1232.38,2023-08-24 19:16:58+03:00
8655,1767,25.0,Female,87965.0,934.71,2023-08-24 19:16:58+03:00
8548,1742,19.0,Female,30260.0,697.5,2023-08-24 19:16:58+03:00
8104,1655,31.0,Female,74521.0,212.2,2023-08-24 19:16:58+03:00
4175,862,35.0,Male,74405.0,408.25,2023-08-24 19:16:58+03:00
3232,668,69.0,Female,44707.0,873.09,2023-08-24 19:16:58+03:00
6112,1261,33.0,Female,77062.0,248.22,2023-08-24 19:16:58+03:00
13,2,64.0,Male,112085.0,461.49,2023-08-24 19:16:58+03:00
25,3,,Female,65840.0,966.74,2023-08-25 19:16:58+03:00
3705,764,66.0,Female,82685.0,1131.78,2023-08-25 19:16:58+03:00
7245,1486,23.0,Female,55533.0,833.42,2023-08-25 19:16:58+03:00
2585,529,26.0,Female,31603.0,584.01,2023-08-25 19:16:58+03:00
5546,1148,48.0,Male,123052.0,262.51,2023-08-25 19:16:58+03:00
4330,891,71.0,Male,128008.0,1330.31,2023-08-25 19:16:58+03:00
1308,270,60.0,Male,46348.0,104.99,2023-08-25 19:16:58+03:00
377,85,29.0,Female,111114.0,225.65,2023-08-25 19:16:58+03:00
3840,790,29.0,Female,70835.0,701.84,2023-08-25 19:16:58+03:00
4777,990,36.0,Female,51643.0,541.46,2023-08-25 19:16:58+03:00
4737,980,33.0,Female,94330.0,89.81,2023-08-25 19:16:58+03:00
3130,647,19.0,Male,46010.0,368.8,2023-08-25 19:16:58+03:00
8503,1733,70.0,Female,36981.0,875.3,2023-08-25 19:16:58+03:00
9509,1944,25.0,Male,91446.0,156.64,2023-08-25 19:16:58+03:00
8497,1733,70.0,Female,36981.0,731.39,2023-08-25 19:16:58+03:00
125,29,43.0,Female,112259.0,330.8,2023-08-25 19:16:58+03:00
3207,662,69.0,Female,118663.0,1173.92,2023-08-25 19:16:58+03:00
2694,555,71.0,Female,62192.0,346.26,2023-08-25 19:16:58+03:00
2804,574,20.0,Female,62407.0,652.99,2023-08-25 19:16:58+03:00
2766,569,24.0,Female,52515.0,692.47,2023-08-25 19:16:58+03:00
5244,1089,39.0,Female,118714.0,34.78,2023-08-25 19:16:58+03:00
7258,1490,58.0,Female,108455.0,1055.31,2023-08-25 19:16:58+03:00
146,35,28.0,Female,103442.0,1099.15,2023-08-25 19:16:58+03:00
5004,1039,21.0,Male,61434.0,86.23,2023-08-25 19:16:58+03:00
3187,658,57.0,Female,90066.0,1199.09,2023-08-25 19:16:58+03:00
8982,1836,34.0,Male,34081.0,836.91,2023-08-25 19:16:58+03:00
7166,1466,48.0,Male,86335.0,604.73,2023-08-26 19:16:58+03:00
3950,814,39.0,Male,123644.0,305.26,2023-08-26 19:16:58+03:00
3075,633,37.0,Male,104798.0,509.83,2023-08-26 19:16:58+03:00
1987,413,18.0,Male,56115.0,895.85,2023-08-26 19:16:58+03:00
4849,1008,79.0,Female,90612.0,56.55,2023-08-26 19:16:58+03:00
7660,1573,52.0,Female,95079.0,1041.26,2023-08-26 19:16:58+03:00
6434,1325,44.0,Female,114351.0,59.52,2023-08-26 19:16:58+03:00
1546,325,35.0,Male,128021.0,481.12,2023-08-26 19:16:58+03:00
4129,852,78.0,Female,42106.0,995.78,2023-08-26 19:16:58+03:00
3496,722,32.0,Female,84227.0,85.77,2023-08-26 19:16:58+03:00
2729,561,36.0,Male,128500.0,59.5,2023-08-26 19:16:58+03:00
1597,336,26.0,Female,92307.0,1044.6,2023-08-26 19:16:58+03:00
1228,252,71.0,Female,107391.0,1057.25,2023-08-26 19:16:58+03:00
1358,282,31.0,Female,81713.0,751.97,2023-08-26 19:16:58+03:00
2848,582,19.0,Female,44005.0,580.83,2023-08-26 19:16:58+03:00
1146,237,21.0,Female,49111.0,13.44,2023-08-26 19:16:58+03:00
9239,1884,80.0,Female,119138.0,621.11,2023-08-26 19:16:58+03:00
2165,447,23.0,Male,56341.0,387.39,2023-08-26 19:16:58+03:00
7584,1558,22.0,Female,51937.0,744.79,2023-08-26 19:16:58+03:00
1136,234,50.0,Male,31055.0,724.69,2023-08-26 19:16:58+03:00
78,17,23.0,Female,91234.0,485.18,2023-08-26 19:16:58+03:00
664,146,34.0,Female,125126.0,376.74,2023-08-26 19:16:58+03:00
3027,622,25.0,Male,60974.0,524.13,2023-08-26 19:16:58+03:00
3040,624,26.0,Female,45555.0,778.54,2023-08-27 19:16:58+03:00
5792,1198,18.0,Male,46988.0,623.37,2023-08-27 19:16:58+03:00
6251,1292,22.0,Female,58193.0,564.01,2023-08-27 19:16:58+03:00
9540,1951,28.0,Male,105118.0,288.04,2023-08-27 19:16:58+03:00
4153,859,22.0,Male,58015.0,43.47,2023-08-27 19:16:58+03:00
3202,661,35.0,Female,81952.0,116.77,2023-08-27 19:16:58+03:00
4065,837,34.0,Female,111919.0,1344.58,2023-08-27 19:16:58+03:00
4501,936,31.0,Male,103599.0,562.64,2023-08-27 19:16:58+03:00
7177,1469,32.0,Male,105558.0,708.03,2023-08-27 19:16:58+03:00
4705,973,68.0,Female,34169.0,383.28,2023-08-27 19:16:58+03:00
3341,690,36.0,Female,114209.0,678.94,2023-08-27 19:16:58+03:00
354,81,73.0,Female,82103.0,246.84,2023-08-27 19:16:58+03:00
182,41,21.0,Female,65791.0,945.51,2023-08-27 19:16:58+03:00
1453,301,30.0,Female,104872.0,1025.09,2023-08-27 19:16:58+03:00
2790,572,71.0,Male,52775.0,515.61,2023-08-27 19:16:58+03:00
2701,556,37.0,Male,117198.0,1073.61,2023-08-27 19:16:58+03:00
5242,1088,19.0,Male,71117.0,182.67,2023-08-27 19:16:58+03:00
7841,1606,40.0,Male,127813.0,604.51,2023-08-27 19:16:58+03:00
8210,1674,22.0,Male,37030.0,145.11,2023-08-27 19:16:58+03:00
1713,356,37.0,Female,117600.0,1.67,2023-08-27 19:16:58+03:00
555,124,36.0,Female,94821.0,158.46,2023-08-27 19:16:58+03:00
876,186,40.0,Female,91734.0,628.55,2023-08-27 19:16:58+03:00
6078,1254,75.0,Female,57960.0,659.95,2023-08-27 19:16:58+03:00
5106,1058,67.0,Male,45762.0,147.62,2023-08-27 19:16:58+03:00
6410,1322,30.0,Female,76206.0,591.01,2023-08-27 19:16:58+03:00
5226,1085,63.0,Female,101972.0,1037.8,2023-08-27 19:16:58+03:00
3319,685,30.0,Female,93146.0,350.94,2023-08-27 19:16:58+03:00
8774,1791,18.0,Female,121144.0,168.05,2023-08-27 19:16:58+03:00
3541,732,28.0,Male,81800.0,297.01,2023-08-27 19:16:58+03:00
2028,420,37.0,Female,127904.0,1331.81,2023-08-27 19:16:58+03:00
6089,1258,62.0,Male,37743.0,291.94,2023-08-27 19:16:58+03:00
610,134,43.0,Female,110260.0,1229.67,2023-08-27 19:16:58+03:00
2825,578,37.0,Male,101289.0,751.4,2023-08-28 19:16:58+03:00
4619,956,65.0,Female,74557.0,408.49,2023-08-28 19:16:58+03:00
4073,840,31.0,Female,43250.0,793.39,2023-08-28 19:16:58+03:00
3697,762,24.0,Female,48406.0,219.31,2023-08-28 19:16:58+03:00
6087,1258,62.0,Male,37743.0,703.7,2023-08-28 19:16:58+03:00
412,92,36.0,Female,119384.0,1085.38,2023-08-28 19:16:58+03:00
1649,344,34.0,Male,100909.0,162.75,2023-08-28 19:16:58+03:00
8189,1668,35.0,Male,84414.0,852.99,2023-08-28 19:16:58+03:00
4865,1010,80.0,Male,64127.0,749.18,2023-08-28 19:16:58+03:00
4952,1028,48.0,Female,128187.0,194.69,2023-08-28 19:16:58+03:00
4726,978,20.0,Female,108535.0,219.35,2023-08-28 19:16:58+03:00
1981,412,24.0,Female,66570.0,23.65,2023-08-28 19:16:58+03:00
3029,622,25.0,Male,60974.0,13.48,2023-08-28 19:16:58+03:00
538,118,40.0,Female,82441.0,289.53,2023-08-28 19:16:58+03:00
8374,1708,36.0,Female,45574.0,927.73,2023-08-28 19:16:58+03:00
8776,1792,34.0,Male,71991.0,880.56,2023-08-28 19:16:58+03:00
9334,1908,79.0,Female,98218.0,1003.19,2023-08-28 19:16:58+03:00
7086,1453,18.0,Male,121454.0,647.53,2023-08-28 19:16:58+03:00
8851,1804,33.0,Male,93767.0,445.14,2023-08-28 19:16:58+03:00
2899,591,20.0,Female,53063.0,848.49,2023-08-28 19:16:58+03:00
8405,1712,68.0,Female,33385.0,992.37,2023-08-28 19:16:58+03:00
8697,1776,33.0,Male,104898.0,685.02,2023-08-28 19:16:58+03:00
1126,233,20.0,Female,77649.0,268.33,2023-08-28 19:16:58+03:00
3516,726,47.0,Female,111709.0,347.07,2023-08-28 19:16:58+03:00
2346,479,19.0,Female,30163.0,248.24,2023-08-28 19:16:58+03:00
9016,1841,37.0,Male,128295.0,860.98,2023-08-28 19:16:58+03:00
2254,461,26.0,Female,65204.0,478.86,2023-08-28 19:16:58+03:00
1810,375,36.0,Female,112002.0,778.5,2023-08-28 19:16:58+03:00
154,35,28.0,Female,103442.0,583.95,2023-08-28 19:16:58+03:00
9149,1866,35.0,Male,126297.0,52.37,2023-08-28 19:16:58+03:00
5763,1192,25.0,Female,74090.0,672.27,2023-08-28 19:16:58+03:00
6310,1305,18.0,Female,107826.0,903.0,2023-08-28 19:16:58+03:00
9500,1942,32.0,Male,75524.0,604.9,2023-08-28 19:16:58+03:00
1269,258,24.0,Female,63094.0,634.88,2023-08-28 19:16:58+03:00
2355,482,32.0,Female,77865.0,331.54,2023-08-28 19:16:58+03:00
6884,1417,40.0,Male,120294.0,1008.17,2023-08-28 19:16:58+03:00
4390,910,80.0,Female,61749.0,982.58,2023-08-29 19:16:58+03:00
5811,1202,22.0,Male,66423.0,196.56,2023-08-29 19:16:58+03:00
185,43,40.0,Female,113455.0,48.22,2023-08-29 19:16:58+03:00
9000,1838,31.0,Female,43521.0,730.89,2023-08-29 19:16:58+03:00
8974,1833,74.0,Male,79510.0,893.57,2023-08-29 19:16:58+03:00
323,75,40.0,Female,121120.0,821.22,2023-08-29 19:16:58+03:00
7891,1615,25.0,Female,67226.0,314.05,2023-08-29 19:16:58+03:00
3779,777,61.0,Female,71147.0,65.42,2023-08-29 19:16:58+03:00
8204,1673,40.0,Female,115400.0,322.54,2023-08-29 19:16:58+03:00
4533,942,48.0,Female,119905.0,632.69,2023-08-29 19:16:58+03:00
3812,784,72.0,Female,64324.0,269.47,2023-08-29 19:16:58+03:00
7474,1537,32.0,Male,98085.0,533.11,2023-08-29 19:16:58+03:00
1387,287,18.0,Female,76063.0,820.76,2023-08-29 19:16:58+03:00
4853,1008,79.0,Female,90612.0,476.88,2023-08-29 19:16:58+03:00
1552,325,35.0,Male,128021.0,256.61,2023-08-29 19:16:58+03:00
984,206,33.0,Male,90800.0,99.15,2023-08-29 19:16:58+03:00
2575,529,26.0,Female,31603.0,433.83,2023-08-29 19:16:58+03:00
8609,1756,74.0,Female,39693.0,27.46,2023-08-29 19:16:58+03:00
7082,1453,18.0,Male,121454.0,926.99,2023-08-29 19:16:58+03:00
629,139,19.0,Female,125584.0,400.25,2023-08-29 19:16:58+03:00
7225,1481,36.0,Male,114530.0,1231.28,2023-08-29 19:16:58+03:00
4562,949,20.0,Male,41555.0,195.44,2023-08-29 19:16:58+03:00
6466,1333,20.0,Female,68888.0,429.77,2023-08-30 19:16:58+03:00
3569,738,32.0,Female,76455.0,272.5,2023-08-30 19:16:58+03:00
4883,1014,33.0,Female,126345.0,1065.95,2023-08-30 19:16:58+03:00
3184,657,20.0,Female,33423.0,773.56,2023-08-30 19:16:58+03:00
1888,392,37.0,Male,123701.0,1320.0,2023-08-30 19:16:58+03:00
7050,1449,33.0,Male,83145.0,890.14,2023-08-30 19:16:58+03:00
9760,1993,65.0,Female,90955.0,348.66,2023-08-30 19:16:58+03:00
68,16,25.0,Female,110447.0,618.96,2023-08-30 19:16:58+03:00
3132,647,19.0,Male,46010.0,616.36,2023-08-30 19:16:58+03:00
3035,624,26.0,Female,45555.0,437.53,2023-08-30 19:16:58+03:00
4859,1009,34.0,Male,70204.0,901.6,2023-08-30 19:16:58+03:00
9610,1963,62.0,Female,80810.0,740.12,2023-08-30 19:16:58+03:00
9384,1920,53.0,Male,79575.0,794.93,2023-08-30 19:16:58+03:00
3329,686,73.0,Female,111777.0,1069.95,2023-08-30 19:16:58+03:00
9278,1896,19.0,Male,64868.0,292.72,2023-08-30 19:16:58+03:00
3486,720,67.0,Female,54796.0,83.5,2023-08-30 19:16:58+03:00
8748,1788,33.0,Male,75487.0,347.87,2023-08-30 19:16:58+03:00
4188,865,61.0,Female,95536.0,553.86,2023-08-30 19:16:58+03:00
4732,979,20.0,Male,66247.0,298.67,2023-08-30 19:16:58+03:00
5113,1059,47.0,Male,124175.0,119.74,2023-08-30 19:16:58+03:00
7598,1561,30.0,Female,118343.0,1338.4,2023-08-30 19:16:58+03:00
1533,322,27.0,Male,93064.0,936.63,2023-08-30 19:16:58+03:00
9397,1923,40.0,Female,113844.0,1197.62,2023-08-30 19:16:58+03:00
7024,1445,49.0,Male,125464.0,1221.02,2023-08-30 19:16:58+03:00
9618,1964,27.0,Female,105892.0,903.55,2023-08-31 19:16:58+03:00
1077,221,26.0,Male,69948.0,63.54,2023-08-31 19:16:58+03:00
9624,1965,19.0,Male,109331.0,1165.88,2023-08-31 19:16:58+03:00
8820,1798,34.0,Male,102000.0,169.04,2023-08-31 19:16:58+03:00
8989,1837,35.0,Female,30453.0,340.01,2023-08-31 19:16:58+03:00
8572,1748,19.0,Male,31291.0,614.9,2023-08-31 19:16:58+03:00
8870,1809,39.0,Female,126635.0,234.86,2023-08-31 19:16:58+03:00
5020,1043,78.0,Female,62104.0,671.07,2023-08-31 19:16:58+03:00
931,197,39.0,Male,112092.0,72.76,2023-08-31 19:16:58+03:00
895,189,35.0,Female,103540.0,325.35,2023-08-31 19:16:58+03:00
7022,1445,49.0,Male,125464.0,811.42,2023-08-31 19:16:58+03:00
3407,703,22.0,Female,124072.0,1202.88,2023-08-31 19:16:58+03:00
3113,644,18.0,Female,87270.0,691.82,2023-08-31 19:16:58+03:00
